date,tmax_degC,tmin_degC,rainfall_mm,humidity_pct,radiation_wm2,wind_speed_ms,dewpoint_degC,surface_pressure_hpa,soil_moisture,evapotranspiration_mm
01-08-1998,27.5,23.4,9.8,92,78.35597999999999,14.1,23.4,942.4,0.478,1.53
02-08-1998,26.0,23.3,11.2,94,47.453399999999995,16.2,23.3,943.3,0.468,1.04
03-08-1998,27.1,23.6,3.3,88,87.84666,22.0,22.8,944.3,0.459,1.93
04-08-1998,28.6,23.9,1.9,83,183.67937999999998,24.2,22.4,944.3,0.467,3.57
05-08-1998,28.9,23.7,1.0,79,189.35064,23.8,22.0,943.8,0.461,3.91
06-08-1998,29.2,23.5,1.1,80,186.22566,19.4,22.2,942.8,0.456,3.76
07-08-1998,27.8,23.7,13.4,89,97.68455999999999,17.0,22.8,942.1,0.479,1.97
08-08-1998,24.2,23.0,85.4,96,34.02756,23.1,22.8,941.2,0.49,0.74
09-08-1998,25.9,22.7,25.5,95,53.58762,18.5,23.0,939.8,0.475,1.09
10-08-1998,27.5,22.8,7.4,93,86.45778,13.3,23.4,939.8,0.487,1.62
11-08-1998,29.3,24.0,4.6,91,147.79998,16.4,24.1,940.4,0.457,2.71
12-08-1998,25.9,23.0,4.4,93,62.38386,21.6,22.7,941.3,0.485,1.33
13-08-1998,26.6,22.7,3.4,90,82.75410000000001,26.0,22.4,941.4,0.497,1.73
14-08-1998,28.7,23.5,0.1,80,165.50820000000002,20.9,21.6,943.3,0.479,3.39
15-08-1998,29.1,23.5,0.1,81,191.08674000000002,22.0,22.1,945.0,0.463,3.71
16-08-1998,28.9,23.1,1.0,83,197.79966,15.3,22.3,946.4,0.456,3.65
17-08-1998,28.7,23.4,1.7,80,203.00796,19.7,21.6,945.7,0.455,3.85
18-08-1998,28.7,22.6,0.3,80,170.36928,18.8,21.6,945.4,0.445,3.37
19-08-1998,28.2,22.5,1.1,80,197.22096,15.7,21.5,945.4,0.438,3.64
20-08-1998,28.4,22.4,1.3,79,193.17006,13.8,21.3,944.4,0.434,3.59
21-08-1998,29.8,22.8,0.0,76,248.49378,10.4,21.5,944.2,0.423,4.52
22-08-1998,30.3,23.2,5.8,82,219.09582,7.9,23.0,944.3,0.425,3.97
23-08-1998,31.4,23.4,0.6,80,251.04006,7.4,23.3,944.8,0.462,4.61
24-08-1998,31.8,24.0,0.5,80,241.78086,8.2,23.9,944.5,0.438,4.39
25-08-1998,31.1,23.9,0.3,81,245.25306,6.2,23.8,943.6,0.429,4.46
26-08-1998,28.9,23.2,10.4,88,171.52668,7.7,23.6,942.7,0.459,3.05
27-08-1998,29.3,23.6,4.5,89,168.17022,9.5,23.5,943.3,0.485,3.02
28-08-1998,27.5,23.2,11.8,90,115.50852,18.2,22.7,944.6,0.489,2.07
29-08-1998,27.4,23.1,2.6,85,156.01752,20.0,22.1,944.9,0.486,2.95
30-08-1998,28.4,23.3,0.6,83,178.35534,21.2,22.2,944.2,0.48,3.37
31-08-1998,28.6,23.7,1.0,80,201.04038,19.9,22.0,944.8,0.468,3.83
01-09-1998,28.8,23.6,1.1,83,206.71164,15.6,22.4,945.7,0.463,3.77
02-09-1998,28.3,22.2,1.0,80,196.758,17.6,21.2,946.3,0.455,3.67
03-09-1998,29.3,21.1,0.0,78,236.91977999999997,15.5,20.4,946.9,0.442,4.32
04-09-1998,29.6,20.9,0.5,78,240.39198,12.7,20.8,947.6,0.427,4.27
05-09-1998,30.3,23.3,0.5,78,222.56802,13.3,22.5,946.8,0.418,4.22
06-09-1998,31.0,24.0,0.0,75,230.66982,10.5,22.2,945.7,0.409,4.46
07-09-1998,31.9,23.9,2.0,76,254.39652,14.1,22.5,944.7,0.404,4.95
08-09-1998,30.5,24.1,14.6,80,220.13747999999998,15.8,22.7,944.4,0.43,4.23
09-09-1998,29.5,22.9,5.0,85,160.06842,13.0,22.5,944.7,0.471,3.0
10-09-1998,30.1,22.3,1.0,81,224.88281999999998,16.0,22.1,943.8,0.47,4.14
11-09-1998,30.4,23.4,0.6,83,218.1699,18.0,23.2,943.6,0.449,4.0
12-09-1998,29.0,23.1,1.5,82,192.24414,20.4,22.2,943.4,0.44,3.72
13-09-1998,27.1,23.2,17.4,89,102.42989999999999,20.5,22.5,941.8,0.464,1.95
14-09-1998,25.2,22.7,22.0,93,51.5043,19.9,22.4,939.6,0.48,1.04
15-09-1998,24.5,22.5,27.7,95,46.64322,23.8,22.3,937.8,0.48,0.91
16-09-1998,27.2,22.5,18.7,93,96.99012,15.4,22.7,938.3,0.47,1.78
17-09-1998,24.9,22.2,9.7,95,49.883939999999996,19.6,22.4,941.5,0.465,0.98
18-09-1998,27.9,22.4,1.3,87,170.25354000000002,16.3,22.1,944.5,0.443,2.97
19-09-1998,28.6,21.6,0.4,81,211.68846,11.5,21.7,945.0,0.44,3.73
20-09-1998,29.4,22.2,0.2,81,218.86434,9.7,21.8,944.9,0.43,3.9
21-09-1998,28.3,22.5,0.7,82,149.99904,9.7,21.8,944.5,0.426,2.78
22-09-1998,25.3,22.4,51.1,94,70.83288,14.1,22.5,944.7,0.481,1.32
23-09-1998,27.4,22.5,1.8,89,167.93874,19.4,22.4,946.0,0.464,2.85
24-09-1998,28.5,22.5,2.0,85,177.54516,14.2,22.0,947.8,0.462,3.16
25-09-1998,29.0,21.1,0.0,81,205.78572,11.7,21.4,949.0,0.453,3.6
26-09-1998,29.9,21.2,1.5,82,231.24852,8.5,22.0,948.3,0.445,4.11
27-09-1998,30.1,22.6,1.9,84,235.18368,12.3,22.8,947.8,0.448,4.08
28-09-1998,31.0,23.2,0.0,79,235.99386,13.6,22.8,947.9,0.437,4.34
29-09-1998,31.4,23.6,0.0,77,241.3179,13.0,22.7,947.4,0.419,4.43
30-09-1998,31.2,23.2,6.7,79,230.66982,8.4,23.1,947.0,0.418,4.18
01-10-1998,30.1,22.3,7.6,86,210.87828,4.8,22.9,947.2,0.481,3.72
02-10-1998,30.7,22.8,1.5,83,220.36896,11.0,23.0,947.4,0.473,3.96
03-10-1998,30.8,22.7,0.3,79,230.09112,9.7,21.9,946.7,0.451,4.21
04-10-1998,30.9,22.6,0.7,81,227.42909999999998,11.2,22.4,947.5,0.437,4.12
05-10-1998,30.1,22.1,0.0,73,228.00779999999997,12.6,20.6,948.3,0.426,4.33
06-10-1998,30.4,21.7,0.0,71,243.16974000000002,11.1,20.0,948.0,0.41,4.55
07-10-1998,30.4,21.1,0.0,72,224.65134,10.7,20.1,948.0,0.396,4.24
08-10-1998,30.7,22.1,0.2,77,215.73936,7.9,21.7,947.8,0.385,3.93
09-10-1998,31.2,21.9,0.0,75,231.13278,7.3,21.2,947.3,0.376,4.27
10-10-1998,31.1,20.7,0.0,69,234.48924000000002,9.7,19.8,947.3,0.365,4.52
11-10-1998,31.1,23.7,3.9,78,210.64679999999998,14.6,22.4,947.2,0.383,3.96
12-10-1998,30.9,23.6,0.1,74,213.19308,15.5,21.7,947.8,0.407,4.22
13-10-1998,30.8,22.6,1.5,78,212.03568,7.6,22.1,948.6,0.394,3.9
14-10-1998,29.6,22.0,4.2,85,186.10992,11.1,22.2,947.4,0.414,3.26
15-10-1998,29.5,22.3,2.1,83,187.26731999999998,8.3,21.8,944.6,0.44,3.33
16-10-1998,28.9,22.2,1.5,81,193.8645,13.4,21.4,945.4,0.432,3.49
17-10-1998,28.4,22.8,2.5,81,173.26278,23.2,21.6,946.1,0.423,3.3
18-10-1998,25.1,20.8,0.0,81,93.28644,19.9,19.0,945.9,0.423,2.1
19-10-1998,26.7,18.7,0.0,71,202.42925999999997,14.4,16.4,946.9,0.407,3.76
20-10-1998,27.1,17.2,0.0,70,205.32276,12.6,16.1,947.9,0.391,3.72
21-10-1998,26.8,19.7,0.0,65,154.5129,10.7,15.6,949.0,0.376,3.22
22-10-1998,28.2,18.0,0.0,67,178.58682,7.9,16.3,949.1,0.365,3.19
23-10-1998,24.8,20.5,2.2,71,98.72622,7.6,17.0,949.8,0.37,2.05
24-10-1998,27.8,19.8,0.1,71,155.20734,8.5,17.4,950.8,0.384,2.93
25-10-1998,29.1,19.8,0.0,67,189.2349,8.3,17.3,951.3,0.373,3.59
26-10-1998,29.8,19.0,0.0,63,217.47546,7.9,16.4,951.3,0.359,3.89
27-10-1998,29.7,18.1,0.0,61,212.96159999999998,8.8,16.1,951.5,0.346,4.06
28-10-1998,30.1,16.9,0.0,54,236.10959999999997,7.5,13.8,952.5,0.335,4.34
29-10-1998,29.3,18.7,0.0,47,233.44758000000002,9.6,11.4,951.3,0.324,4.6
30-10-1998,28.2,15.5,0.0,47,237.38274,14.0,9.0,950.1,0.313,4.96
31-10-1998,28.2,16.8,0.0,53,223.95690000000002,17.7,11.5,950.3,0.304,4.79
01-11-1998,25.3,19.8,13.0,86,63.0783,17.8,19.3,950.8,0.419,1.29
02-11-1998,28.4,19.8,0.0,78,185.41548,10.5,19.5,951.8,0.423,3.3
03-11-1998,29.5,20.6,0.5,80,196.98948,10.1,20.8,952.1,0.403,3.49
04-11-1998,29.3,20.7,0.0,66,210.64679999999998,10.8,17.3,951.4,0.388,4.0
05-11-1998,29.4,18.6,0.0,60,216.20232,10.0,15.0,950.6,0.369,4.21
06-11-1998,29.2,18.7,0.0,61,216.08658000000003,8.0,15.5,950.4,0.353,4.09
07-11-1998,28.9,19.0,0.0,62,204.74406000000002,8.3,16.4,949.9,0.34,3.73
08-11-1998,27.9,18.5,0.3,69,175.80906,6.5,16.9,949.8,0.331,3.13
09-11-1998,27.8,19.3,0.1,71,182.63772,12.9,17.1,951.4,0.329,3.5
10-11-1998,27.4,16.8,0.0,55,220.02174000000002,14.0,11.8,952.2,0.32,4.33
11-11-1998,27.1,14.2,0.0,58,220.83191999999997,13.4,11.6,952.7,0.311,4.09
12-11-1998,26.7,13.9,0.0,61,220.36896,14.0,11.8,953.0,0.303,4.08
13-11-1998,26.4,14.6,0.0,64,211.45698,13.3,13.1,950.6,0.296,3.83
14-11-1998,26.3,15.2,0.0,62,185.29974,12.4,12.6,949.2,0.291,3.56
15-11-1998,26.7,17.0,0.0,59,152.1981,14.3,12.5,949.6,0.286,3.47
16-11-1998,26.9,16.6,0.0,58,207.63756,16.4,11.4,949.3,0.281,4.22
17-11-1998,23.1,16.3,0.0,68,84.37446,11.1,13.5,948.8,0.278,1.86
18-11-1998,25.7,17.6,0.0,62,171.52668,6.0,13.7,949.2,0.276,2.91
19-11-1998,27.6,18.4,0.0,61,192.82283999999999,7.5,14.0,950.4,0.274,3.4
20-11-1998,27.6,15.7,0.0,59,203.58666,9.9,12.9,951.3,0.271,3.84
21-11-1998,27.5,15.2,0.0,50,208.67922000000002,10.7,9.2,951.3,0.268,4.24
22-11-1998,26.5,14.3,0.0,47,208.79495999999997,11.1,8.2,951.0,0.265,3.9
23-11-1998,26.3,15.1,0.0,47,208.21625999999998,9.7,8.6,952.1,0.262,3.75
24-11-1998,26.4,12.4,0.0,45,211.8042,9.9,6.6,952.9,0.26,4.1
25-11-1998,26.5,16.9,0.0,38,211.10975999999997,8.6,5.7,953.3,0.258,3.73
26-11-1998,26.5,15.1,0.0,39,208.44774,5.2,6.0,953.2,0.257,3.34
27-11-1998,26.4,14.4,0.0,44,206.5959,9.3,6.7,952.8,0.255,3.8
28-11-1998,26.5,11.2,0.0,45,208.332,12.2,5.7,952.0,0.254,4.26
29-11-1998,26.0,11.4,0.0,45,204.16536,12.8,5.6,952.0,0.252,4.21
30-11-1998,26.5,12.5,0.0,46,203.81814,9.6,6.7,953.3,0.251,3.81
01-12-1998,26.7,12.2,0.0,46,203.23943999999997,9.5,6.7,953.6,0.25,3.8
02-12-1998,26.6,11.5,0.0,45,205.09127999999998,9.2,5.5,953.4,0.25,3.96
03-12-1998,26.2,11.1,0.0,45,205.66997999999998,13.0,5.2,954.9,0.249,4.23
04-12-1998,26.5,11.1,0.0,44,205.55424000000002,10.5,5.1,955.3,0.248,4.01
05-12-1998,27.4,15.9,0.0,39,203.7024,9.0,5.6,954.3,0.248,3.78
06-12-1998,28.3,15.3,0.0,40,201.9663,10.5,6.3,954.6,0.247,4.03
07-12-1998,28.3,12.8,0.0,44,200.34593999999998,13.0,6.6,954.2,0.247,4.42
08-12-1998,27.4,12.8,0.0,41,200.2302,10.9,5.3,953.6,0.247,4.27
09-12-1998,27.2,12.7,0.0,39,199.0728,10.7,5.0,953.6,0.246,4.05
10-12-1998,26.0,10.9,0.0,42,202.31352,12.3,3.8,954.0,0.246,4.21
11-12-1998,25.3,10.5,0.0,42,204.62832,15.7,3.3,954.1,0.246,4.27
12-12-1998,24.9,10.6,0.0,42,197.9154,14.2,3.3,954.1,0.246,4.14
13-12-1998,24.6,11.9,0.0,42,189.35064,15.3,3.7,955.1,0.246,4.2
14-12-1998,24.3,14.3,0.0,43,157.75362,15.9,5.6,955.3,0.245,3.88
15-12-1998,24.2,16.0,0.0,55,113.65668000000001,12.3,9.7,954.0,0.245,2.78
16-12-1998,26.5,13.5,0.0,54,193.05432,10.3,9.9,953.2,0.245,3.39
17-12-1998,26.9,15.6,0.0,52,196.64226,8.7,9.4,953.4,0.245,3.42
18-12-1998,26.9,16.3,0.0,46,198.14688,6.9,7.7,952.9,0.245,3.42
19-12-1998,26.3,14.1,0.0,46,198.26262,8.4,6.7,952.5,0.245,3.54
20-12-1998,26.1,14.3,0.0,45,198.26262,8.7,6.7,951.1,0.245,3.6
21-12-1998,25.9,15.4,0.0,44,197.45244,10.0,6.8,950.3,0.245,3.72
22-12-1998,26.2,11.9,0.0,52,195.94782,6.6,8.4,951.4,0.245,3.13
23-12-1998,25.7,12.3,0.0,52,196.06356000000002,9.7,8.5,951.9,0.245,3.48
24-12-1998,25.5,12.2,0.0,51,194.90616,11.4,7.4,953.9,0.245,3.66
25-12-1998,24.5,12.5,0.0,48,198.26262,11.6,6.1,955.6,0.245,3.83
26-12-1998,24.4,9.5,0.0,45,201.9663,9.5,3.6,954.8,0.245,3.78
27-12-1998,24.9,8.7,0.0,42,204.04961999999998,9.7,2.2,954.4,0.245,3.84
28-12-1998,25.4,11.3,0.0,41,203.00796,10.5,3.6,955.1,0.245,3.97
29-12-1998,26.1,11.3,0.0,43,202.42925999999997,9.4,4.4,954.4,0.245,3.62
30-12-1998,26.1,16.1,0.0,37,199.42002,8.4,4.7,952.6,0.245,3.52
31-12-1998,26.2,12.0,0.0,41,199.99872000000002,11.2,5.6,953.0,0.245,3.98
01-01-1999,25.4,11.3,0.0,48,202.545,11.9,6.0,954.5,0.245,3.87
02-01-1999,25.5,10.4,0.0,48,204.04961999999998,11.8,5.2,953.4,0.245,3.86
03-01-1999,25.5,10.3,0.0,45,203.23943999999997,11.1,4.6,951.4,0.245,3.85
04-01-1999,25.7,10.6,0.0,45,199.88298,10.2,4.8,949.5,0.245,3.97
05-01-1999,26.1,11.8,0.0,46,200.2302,14.5,6.3,948.0,0.245,4.23
06-01-1999,24.1,14.0,0.0,50,164.9295,18.9,7.5,946.6,0.246,3.65
07-01-1999,21.1,10.6,0.0,47,206.94312,14.2,3.4,949.5,0.246,3.79
08-01-1999,21.0,9.6,0.0,41,204.62832,13.5,0.9,952.4,0.245,3.8
09-01-1999,22.1,7.7,0.0,44,206.71164,9.3,1.9,951.5,0.245,3.61
10-01-1999,21.4,9.1,0.0,45,209.95236,14.5,2.1,953.6,0.245,3.85
11-01-1999,22.2,7.9,0.0,47,208.79495999999997,12.8,2.6,952.4,0.245,3.63
12-01-1999,24.5,8.6,0.0,47,209.37366,10.0,3.9,951.1,0.245,3.72
13-01-1999,24.2,10.4,0.0,46,209.48940000000002,12.6,4.4,952.4,0.245,4.02
14-01-1999,24.2,10.9,0.0,47,208.9107,13.3,5.3,954.1,0.245,3.92
15-01-1999,25.2,11.0,0.0,45,209.60513999999998,11.3,5.3,954.3,0.245,3.86
16-01-1999,25.8,10.9,0.0,46,210.53106000000002,9.9,5.7,954.4,0.245,3.85
17-01-1999,25.8,11.7,0.0,45,209.25791999999998,9.9,5.7,954.0,0.245,3.96
18-01-1999,26.0,11.5,0.0,40,213.19308,10.7,3.6,952.8,0.245,4.16
19-01-1999,26.7,11.0,0.0,38,214.23474000000002,10.5,3.0,952.1,0.245,4.13
20-01-1999,27.6,12.2,0.0,41,212.84586000000002,11.8,5.5,952.3,0.245,4.32
21-01-1999,28.5,14.1,0.0,46,212.3829,14.0,7.8,952.5,0.244,4.56
22-01-1999,28.5,13.4,0.0,48,212.03568,17.1,8.3,950.9,0.244,4.43
23-01-1999,26.5,14.4,0.0,43,214.46622000000002,12.2,6.6,950.7,0.244,4.37
24-01-1999,27.0,12.5,0.0,43,215.50788,11.0,5.9,952.2,0.244,4.27
25-01-1999,26.5,14.3,0.0,44,217.35972,12.3,6.5,953.5,0.244,4.3
26-01-1999,26.7,13.7,0.0,47,219.09582,13.5,7.2,951.6,0.244,4.37
27-01-1999,26.9,12.7,0.0,42,221.29488,10.4,5.3,948.8,0.244,4.44
28-01-1999,25.3,11.9,0.0,44,217.47546,19.9,5.4,949.0,0.244,4.72
29-01-1999,23.4,10.6,0.0,33,228.81798,14.3,-0.5,951.6,0.244,4.66
30-01-1999,24.8,9.1,0.0,38,228.5865,8.4,1.3,948.9,0.244,4.16
31-01-1999,24.9,10.0,0.0,41,228.00779999999997,12.2,3.3,948.3,0.244,3.94
01-02-1999,25.6,11.3,0.0,45,226.15596,13.5,4.9,949.5,0.244,4.11
02-02-1999,25.6,12.7,0.0,50,223.84116,15.8,7.8,951.8,0.244,4.58
03-02-1999,23.7,13.5,0.5,59,193.2858,17.7,9.6,953.7,0.249,4.0
04-02-1999,19.3,12.7,12.3,79,180.5544,16.5,12.1,953.8,0.35,2.68
05-02-1999,24.2,11.0,0.0,78,202.31352,10.8,12.9,954.3,0.403,3.17
06-02-1999,26.2,15.4,0.2,72,196.52652,13.3,14.7,954.3,0.378,3.45
07-02-1999,28.0,17.2,12.9,76,198.37836000000001,12.5,16.0,953.2,0.379,3.5
08-02-1999,25.5,15.5,5.4,84,197.45244,14.1,16.3,952.1,0.38,3.2
09-02-1999,21.8,14.5,1.2,85,161.4573,14.7,14.4,951.3,0.423,2.51
10-02-1999,23.2,12.4,0.0,73,194.09598,15.7,12.1,951.2,0.408,3.09
11-02-1999,25.5,12.9,0.0,67,234.83646,9.5,12.2,953.1,0.386,3.78
12-02-1999,27.7,14.3,0.0,62,230.55408000000003,9.7,12.7,955.5,0.366,4.16
13-02-1999,28.4,15.1,0.0,56,232.05870000000002,13.1,11.4,955.1,0.348,4.54
14-02-1999,28.0,14.5,0.0,60,234.83646,11.4,12.5,953.4,0.333,4.29
15-02-1999,28.9,15.4,0.0,55,232.86888000000002,12.0,11.5,952.7,0.319,4.57
16-02-1999,29.7,17.8,0.6,48,207.86904,12.9,11.1,954.0,0.307,4.66
17-02-1999,29.1,18.1,0.0,55,192.47562,9.7,13.4,954.2,0.3,3.83
18-02-1999,28.9,20.3,1.0,59,195.71634,9.2,15.0,953.4,0.296,3.7
19-02-1999,29.4,18.7,0.0,56,194.09598,8.0,14.0,952.9,0.295,3.72
20-02-1999,30.4,18.5,1.3,61,195.94782,11.6,14.5,952.2,0.294,3.94
21-02-1999,30.3,18.9,0.0,55,212.3829,11.4,13.7,952.6,0.3,4.02
22-02-1999,33.0,17.0,0.0,49,247.91508000000002,13.0,12.2,953.4,0.29,5.43
23-02-1999,33.3,16.9,0.0,42,252.08172000000002,17.2,9.8,952.8,0.282,5.92
24-02-1999,32.1,17.7,0.0,33,233.33184,15.9,5.8,951.7,0.274,6.0
25-02-1999,31.4,18.1,0.0,44,253.70208000000002,9.7,10.4,951.3,0.269,5.41
26-02-1999,30.9,18.0,0.0,39,255.66966,9.7,8.8,951.9,0.263,5.52
27-02-1999,31.2,18.1,0.0,35,244.55862,11.9,7.3,951.8,0.259,5.55
28-02-1999,31.0,16.0,0.0,42,258.33168,11.5,8.6,951.6,0.256,5.56
01-03-1999,30.2,18.4,0.0,33,264.69738,15.5,5.6,952.9,0.252,6.28
02-03-1999,31.0,15.1,0.0,29,269.32698,13.6,3.2,951.4,0.25,6.15
03-03-1999,32.1,17.3,0.0,35,265.0446,11.4,7.1,950.4,0.249,5.94
04-03-1999,33.3,19.5,0.0,33,253.58634,11.7,7.8,948.6,0.247,5.42
05-03-1999,34.2,23.1,0.0,28,244.44288,8.9,6.9,947.3,0.246,5.22
06-03-1999,34.2,18.9,0.0,33,223.26245999999998,9.4,8.4,946.5,0.246,5.29
07-03-1999,35.1,21.3,0.0,29,238.54013999999998,12.7,7.5,946.4,0.245,6.2
08-03-1999,34.5,21.5,0.0,30,253.70208000000002,16.2,7.7,946.1,0.245,6.94
09-03-1999,33.4,20.0,0.0,31,274.41954,18.1,6.6,946.0,0.245,6.96
10-03-1999,32.5,18.0,0.0,25,276.96582,14.5,2.9,946.6,0.244,6.93
11-03-1999,32.5,18.3,0.0,29,278.23895999999996,15.7,4.8,946.4,0.244,6.98
12-03-1999,32.0,18.5,0.0,23,286.10927999999996,13.6,0.7,946.5,0.244,7.25
13-03-1999,31.9,17.9,0.0,28,283.79447999999996,17.3,4.5,947.6,0.244,6.95
14-03-1999,32.1,19.1,0.0,26,285.29909999999995,17.9,4.1,948.9,0.244,7.19
15-03-1999,34.7,19.4,0.0,25,279.74358,14.4,5.1,947.9,0.244,7.01
16-03-1999,36.3,19.8,0.0,31,283.67874,21.3,7.2,945.1,0.244,7.73
17-03-1999,33.5,20.4,0.0,23,290.73888,22.0,2.8,945.6,0.244,8.15
18-03-1999,32.7,18.9,0.0,24,295.36848,14.4,2.1,947.4,0.244,7.34
19-03-1999,32.7,18.8,0.0,23,296.52588000000003,14.1,1.3,947.9,0.244,7.58
20-03-1999,33.1,19.2,0.0,18,301.5027,15.7,-1.6,947.9,0.244,8.13
21-03-1999,32.4,18.8,0.0,20,301.96566,18.9,-0.2,947.9,0.244,7.47
22-03-1999,33.3,17.4,0.0,19,304.28046,14.9,-1.1,948.3,0.244,7.08
23-03-1999,34.7,17.7,0.0,19,303.23879999999997,12.0,-0.3,948.4,0.244,7.06
24-03-1999,36.2,17.1,0.0,19,305.32212,15.2,-1.1,947.5,0.244,7.78
25-03-1999,36.5,21.7,0.0,21,300.46104,24.8,2.9,948.2,0.244,9.61
26-03-1999,36.5,22.0,0.0,24,302.54436,18.1,5.1,948.0,0.244,8.21
27-03-1999,36.6,22.2,0.0,19,304.16472,15.6,2.0,948.4,0.244,8.35
28-03-1999,38.1,19.1,0.0,17,306.82674000000003,12.7,0.0,948.4,0.244,7.78
29-03-1999,38.8,19.8,0.0,18,306.24804,10.5,0.5,949.1,0.244,7.82
30-03-1999,39.0,21.7,0.0,17,306.24804,11.4,1.8,948.6,0.244,7.39
31-03-1999,39.4,23.7,0.0,13,311.68782,14.2,-2.2,948.1,0.244,8.85
01-04-1999,39.2,24.0,0.0,13,307.2897,19.4,-1.3,947.3,0.244,9.41
02-04-1999,37.6,25.0,0.0,17,278.81766,15.4,2.6,948.1,0.244,8.33
03-04-1999,38.5,24.7,0.0,14,302.6601,13.8,0.1,949.2,0.244,8.49
04-04-1999,39.2,24.2,0.0,14,307.17395999999997,16.5,0.6,949.1,0.244,9.11
05-04-1999,38.8,23.1,0.0,14,313.6554,12.8,-1.3,948.7,0.244,8.44
06-04-1999,39.8,21.8,0.0,15,312.15078,13.8,0.1,947.6,0.244,7.97
07-04-1999,40.5,25.1,0.0,14,311.10911999999996,18.3,0.6,945.8,0.244,10.13
08-04-1999,40.4,25.0,0.0,17,297.68327999999997,15.9,3.3,946.3,0.244,9.25
09-04-1999,41.3,25.8,0.0,19,307.52118,17.1,4.4,947.0,0.244,9.47
10-04-1999,41.3,25.9,0.0,25,308.21562,19.4,8.1,947.4,0.244,9.24
11-04-1999,40.4,26.3,0.0,13,322.10441999999995,18.9,-1.2,947.1,0.244,10.72
12-04-1999,40.4,24.4,0.0,16,321.29424,19.0,1.5,946.8,0.244,9.84
13-04-1999,38.4,23.9,0.0,17,319.32666,17.4,1.9,946.6,0.244,9.85
14-04-1999,37.3,23.0,0.0,13,320.83128,16.8,-1.7,947.2,0.244,9.67
15-04-1999,37.1,21.9,0.0,10,328.23864,14.3,-6.6,948.0,0.244,8.73
16-04-1999,37.4,20.8,0.0,9,328.47012,15.0,-7.2,948.1,0.244,8.54
17-04-1999,38.2,20.0,0.0,13,327.65994,12.6,-3.7,947.2,0.244,7.64
18-04-1999,39.2,24.0,0.0,14,323.37756,14.7,-0.1,946.4,0.244,9.09
19-04-1999,39.5,24.5,0.0,15,323.37756,15.1,1.1,946.4,0.244,9.3
20-04-1999,39.9,25.0,0.0,16,322.45164,15.8,2.0,946.9,0.244,9.74
21-04-1999,40.4,25.1,0.0,20,319.32666,14.8,5.5,948.0,0.244,9.02
22-04-1999,40.8,26.6,0.0,19,316.5489,17.0,5.4,947.2,0.244,9.64
23-04-1999,41.2,27.1,0.0,17,320.83128,19.8,3.9,944.5,0.244,11.0
24-04-1999,41.0,26.4,0.0,15,325.34514,18.5,1.8,943.4,0.244,9.91
25-04-1999,41.3,26.9,0.0,21,320.13684,20.5,7.5,943.7,0.244,9.69
26-04-1999,40.1,26.4,0.0,28,292.59072000000003,20.7,11.4,944.2,0.244,9.44
27-04-1999,40.1,24.9,0.0,31,315.85445999999996,19.2,11.2,944.7,0.244,9.77
28-04-1999,40.1,24.8,0.0,30,316.5489,18.5,11.5,945.7,0.244,9.54
29-04-1999,40.7,26.1,0.0,30,306.711,19.0,12.2,945.4,0.244,9.4
30-04-1999,40.7,26.2,0.0,30,314.00262,17.9,11.9,945.2,0.244,9.75
01-05-1999,41.2,25.7,0.0,29,317.59056,19.1,11.1,945.3,0.244,9.77
02-05-1999,40.8,25.8,0.0,30,291.89628,18.1,12.0,945.2,0.244,9.53
03-05-1999,41.6,25.8,0.0,30,320.36832,19.2,11.0,944.8,0.244,10.14
04-05-1999,41.8,26.5,0.0,23,324.30348,19.7,8.4,945.4,0.244,10.24
05-05-1999,41.8,26.4,0.0,23,323.95626,22.6,8.8,945.7,0.244,10.94
06-05-1999,41.5,28.2,0.0,22,322.79886,22.7,8.9,945.3,0.244,11.1
07-05-1999,40.0,27.0,0.0,30,303.8175,22.3,12.6,944.1,0.244,9.76
08-05-1999,38.1,25.5,0.0,34,313.77114,21.9,12.8,945.0,0.244,9.4
09-05-1999,38.2,25.5,0.0,36,290.97036,17.1,13.6,945.6,0.244,8.61
10-05-1999,39.5,26.2,0.2,31,304.28046,16.3,11.7,944.8,0.245,8.49
11-05-1999,38.5,25.7,0.0,30,296.87309999999997,13.3,11.6,945.1,0.246,7.86
12-05-1999,39.2,26.5,0.0,29,312.72947999999997,18.3,11.5,945.6,0.245,9.19
13-05-1999,38.7,25.6,0.0,35,309.25728,17.9,13.8,944.5,0.245,9.02
14-05-1999,38.2,24.6,0.1,40,295.137,18.8,15.1,943.0,0.245,8.46
15-05-1999,39.1,25.6,0.0,38,293.51664,14.8,14.9,942.9,0.246,7.6
16-05-1999,40.3,28.5,3.5,38,278.58618,16.6,16.4,943.5,0.259,7.5
17-05-1999,40.7,29.3,0.0,27,295.7157,19.3,12.2,943.9,0.277,9.24
18-05-1999,40.4,27.7,0.0,37,295.7157,26.6,15.8,944.6,0.266,9.34
19-05-1999,38.3,25.7,0.6,51,297.79902,22.1,19.0,945.5,0.262,8.28
20-05-1999,35.8,25.6,0.0,51,291.43332,21.2,18.7,945.0,0.264,7.63
21-05-1999,35.3,25.5,4.5,58,255.2067,18.4,19.8,944.0,0.287,6.16
22-05-1999,35.7,24.9,0.2,53,280.66949999999997,21.7,18.3,942.9,0.324,7.47
23-05-1999,34.9,24.9,0.8,54,253.81781999999998,20.8,18.6,942.4,0.305,6.85
